t	uav	1.1	501	8.1.1.39
t	uav	1.1	501	8.1.1.40
t	uav	1.101	502	8.1.1.1
t	uav	1.101	502	8.1.1.2
t	uav	1.101	502	8.1.1.3
t	uav	1.101	502	8.1.1.4
t	uav	1.101	502	8.1.1.5
t	uav	1.101	502	8.1.1.6
t	uav	1.101	502	8.1.1.7
t	uav	1.101	502	8.1.1.8
t	uav	1.101	502	8.1.1.9
t	uav	1.101	502	8.1.1.10
t	uav	1.101	502	8.1.1.11
t	uav	1.101	502	8.1.1.12
t	uav	1.101	502	8.1.1.13
t	uav	1.101	502	8.1.1.14
t	uav	1.101	502	8.1.1.15
t	uav	1.101	502	8.1.1.16
t	uav	1.101	502	8.1.1.17
t	uav	1.101	502	8.1.1.18
t	uav	1.101	502	8.1.1.19
t	uav	1.101	502	8.1.1.20
t	uav	1.101	502	8.1.1.21
t	uav	1.101	502	8.1.1.22
t	uav	1.101	502	8.1.1.23
t	uav	1.101	502	8.1.1.24
t	uav	1.101	502	8.1.1.25
t	uav	1.101	502	8.1.1.26
t	uav	1.101	502	8.1.1.27
t	uav	1.101	502	8.1.1.28
t	uav	1.101	502	8.1.1.29
t	uav	1.101	502	8.1.1.30
t	uav	1.101	502	8.1.1.31
t	uav	1.101	502	8.1.1.32
t	uav	1.101	502	8.1.1.33
t	uav	1.101	502	8.1.1.34
t	uav	1.101	502	8.1.1.35
t	uav	1.101	502	8.1.1.36
t	uav	1.101	502	8.1.1.37
t	uav	1.101	502	8.1.1.38
t	uav	1.101	502	8.1.1.39
t	uav	1.101	502	8.1.1.40
t	uav	1.102	503	8.1.1.1
t	uav	1.102	503	8.1.1.2
t	uav	1.102	503	8.1.1.3
t	uav	1.102	503	8.1.1.4
t	uav	1.102	503	8.1.1.5
t	uav	1.102	503	8.1.1.6
t	uav	1.102	503	8.1.1.7
t	uav	1.102	503	8.1.1.8
t	uav	1.102	503	8.1.1.9
t	uav	1.102	503	8.1.1.10
t	uav	1.102	503	8.1.1.11
t	uav	1.102	503	8.1.1.12
t	uav	1.102	503	8.1.1.13
t	uav	1.102	503	8.1.1.14
t	uav	1.102	503	8.1.1.15
t	uav	1.102	503	8.1.1.16
t	uav	1.102	503	8.1.1.17
t	uav	1.102	503	8.1.1.18
t	uav	1.102	503	8.1.1.19
t	uav	1.102	503	8.1.1.20
t	uav	1.102	503	8.1.1.21
t	uav	1.102	503	8.1.1.22
t	uav	1.102	503	8.1.1.23
t	uav	1.102	503	8.1.1.24
t	uav	1.102	503	8.1.1.25
t	uav	1.102	503	8.1.1.26
t	uav	1.102	503	8.1.1.27
t	uav	1.102	503	8.1.1.28
t	uav	1.102	503	8.1.1.29
t	uav	1.102	503	8.1.1.30
t	uav	1.102	503	8.1.1.31
t	uav	1.102	503	8.1.1.32
t	uav	1.102	503	8.1.1.33
t	uav	1.102	503	8.1.1.34
t	uav	1.102	503	8.1.1.35
t	uav	1.102	503	8.1.1.36
t	uav	1.102	503	8.1.1.37
t	uav	1.102	503	8.1.1.38
t	uav	1.102	503	8.1.1.39
t	uav	1.102	503	8.1.1.40
r	UAV	1.11975	501	8.1.1.5	4
r	UAV	1.12075	501	8.1.1.7	6
r	UAV	1.12189	501	8.1.1.8	7
r	UAV	1.12304	501	8.1.1.11	10
r	UAV	1.12402	501	8.1.1.12	11
r	UAV	1.12515	501	8.1.1.13	12
r	UAV	1.12622	501	8.1.1.15	14
r	UAV	1.1272	501	8.1.1.21	20
r	UAV	1.12833	501	8.1.1.23	22
r	UAV	1.12938	501	8.1.1.26	25
r	UAV	1.13044	501	8.1.1.28	27
r	UAV	1.13155	501	8.1.1.29	28
r	UAV	1.13262	501	8.1.1.30	29
r	UAV	1.13369	501	8.1.1.34	33
r	UAV	1.1348	501	8.1.1.38	37
r	UAV	1.13595	501	8.1.1.40	39
r	SAT	1.26185	500	10.2.0.2	55
r	SAT	1.26473	500	10.1.0.2	54
